Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
1297,TDS,Campus-2023,SABIC,12:07:34,21:28:39,9:20:06,7:25:00,1:55:06,0:52:41,1:02:24,Billed,1,14,0,14,No,12.116666666666667,9.333333333333334,1.9166666666666663,1.0333333333333334,15,0,0,7.416666666666667,0.8666666666666667,79.46428571428571,0.2053571428571428,3.116666666666667,14.5,0.3333333333333339,1,Late Starter,Catherine Ruiz
1047,AL,Campus-2021,"Gilead Sciences, Inc.",13:52:51,22:46:03,8:56:27,7:24:58,1:31:29,0:33:06,0:58:22,Unbilled,1,17,0,20,No,13.866666666666667,8.933333333333334,1.5166666666666666,0.9666666666666668,18,1,0,7.4,0.55,82.83582089552239,0.169776119402985,4.866666666666667,17.5,0,1,Late Starter,Jeffrey Andrade
806,TDS,Ragnarok TDS2,Walmart eCommerce,12:47:35,22:22:54,9:34:54,7:24:56,2:09:58,0:31:58,1:37:59,Unbilled,4,15,0,19,Yes,12.783333333333331,9.566666666666666,2.15,1.6166666666666667,19,1,1,7.4,0.5166666666666667,77.35191637630663,0.2247386759581881,3.783333333333333,17,0.5666666666666664,0,Consistent Performer,Amber Farrell
1078,TDS,Campus-2023,Roku,12:38:00,22:33:56,9:55:27,7:24:54,2:30:32,0:43:00,1:47:32,Unbilled,0,15,0,30,Yes,12.633333333333333,9.916666666666666,2.5,1.7833333333333332,15,1,1,7.4,0.7166666666666667,74.62184873949582,0.2521008403361344,3.633333333333333,15,0.916666666666666,0,Consistent Performer,Robert Bishop
415,TDS,Campus-2023,Loyalty Pacific,8:44:17,18:02:55,9:17:52,7:24:50,1:53:02,0:18:16,1:34:45,Billed,0,11,0,5,No,8.733333333333333,9.283333333333331,1.8833333333333333,1.5666666666666669,11,0,0,7.4,0.3,79.71274685816877,0.2028725314183123,0.2666666666666675,11,0.2833333333333332,2,Erratic / At-Risk,Thomas Mckinney
237,TDS,Campus 2024,Coles,11:31:17,20:51:25,9:20:43,7:24:45,1:55:57,0:06:02,1:49:55,Unbilled,1,11,0,4,No,11.516666666666667,9.333333333333334,1.9166666666666663,1.8166666666666669,12,1,0,7.4,0.1,79.28571428571428,0.2053571428571428,2.5166666666666675,11.5,0.3333333333333339,1,Late Starter,Daisy Jones
796,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:21:14,21:36:47,9:15:07,7:24:40,1:50:26,0:48:00,1:02:25,Billed,5,9,0,17,No,12.35,9.25,1.8333333333333333,1.0333333333333334,14,0,0,7.4,0.8,80,0.1981981981981982,3.35,11.5,0.25,1,Late Starter,Michael Ball
1089,TDS,Campus-2023,"Gilead Sciences, Inc.",13:37:22,22:50:48,9:13:17,7:24:40,1:48:37,0:44:38,1:03:58,Billed,2,13,1,28,No,13.616666666666667,9.216666666666669,1.8,1.05,15,0,0,7.4,0.7333333333333333,80.28933092224231,0.1952983725135623,4.616666666666667,14,0.2166666666666667,1,Late Starter,Timothy Pruitt
435,TDS,Campus 2024,Bristol-Myers Squibb,12:32:34,21:49:25,9:17:03,7:24:32,1:52:30,0:38:39,1:13:50,Unbilled,4,8,0,6,No,12.533333333333331,9.283333333333331,1.8666666666666667,1.2166666666666668,12,1,0,7.4,0.6333333333333333,79.71274685816877,0.2010771992818671,3.533333333333333,10,0.2833333333333332,1,Late Starter,Eileen Grant
599,TDS,Campus-2023,RECURSION,12:10:54,21:46:59,9:36:00,7:24:26,2:11:33,0:15:35,1:55:57,Billed,0,9,1,13,No,12.166666666666666,9.6,2.183333333333333,1.9166666666666663,9,0,0,7.4,0.25,77.08333333333334,0.2274305555555555,3.166666666666666,9,0.5999999999999996,3,Silent Overworker,Darrell James
606,TDS,Campus-2023,Loyalty Pacific,8:42:35,17:55:28,9:12:07,7:24:21,1:47:46,0:23:58,1:23:48,Billed,0,15,0,0,No,8.7,9.2,1.7833333333333332,1.3833333333333333,15,0,0,7.4,0.3833333333333333,80.43478260869567,0.1938405797101449,0.3000000000000007,15,0.1999999999999993,2,Erratic / At-Risk,Austin Bright
1093,TDS,Campus-2023,J&J Inc,12:43:13,21:49:08,9:05:08,7:24:20,1:40:47,0:38:24,1:02:23,Billed,0,6,0,25,No,12.716666666666669,9.083333333333334,1.6666666666666663,1.0333333333333334,6,0,0,7.4,0.6333333333333333,81.46788990825688,0.18348623853211,3.716666666666667,6,0.0833333333333339,1,Late Starter,Jose Hurley
302,TDS,Campus 2024,Novartis,12:29:08,21:33:19,9:05:53,7:24:19,1:41:34,0:30:09,1:11:24,Unbilled,0,8,0,1,No,12.483333333333333,9.083333333333334,1.6833333333333331,1.1833333333333331,8,1,0,7.4,0.5,81.46788990825688,0.1853211009174311,3.4833333333333325,8,0.0833333333333339,1,Late Starter,Amanda Williams
259,TDS,Campus-2023,CHEVRON U.S.A. INC.,11:39:56,20:53:01,9:12:55,7:24:17,1:48:37,1:13:54,0:34:43,Billed,1,4,0,3,No,11.65,9.2,1.8,0.5666666666666667,5,0,0,7.4,1.2166666666666668,80.43478260869567,0.1956521739130435,2.6500000000000004,4.5,0.1999999999999993,1,Late Starter,Tyler Evans
592,TDS,Campus 2024,Bristol-Myers Squibb,12:18:07,21:28:41,9:11:08,7:24:12,1:46:56,0:17:17,1:29:38,Unbilled,0,13,0,3,No,12.3,9.183333333333334,1.7666666666666666,1.4833333333333334,13,1,0,7.4,0.2833333333333333,80.58076225045372,0.1923774954627949,3.3000000000000007,13,0.1833333333333335,1,Late Starter,Nathan Bell
819,AL,Ragnarok TDS2,CHEVRON U.S.A. INC.,12:01:40,21:17:07,9:15:59,7:23:56,1:52:02,0:45:42,1:06:19,Billed,5,3,0,27,No,12.016666666666667,9.25,1.8666666666666667,1.1,8,0,0,7.383333333333334,0.75,79.81981981981983,0.2018018018018018,3.0166666666666675,5.5,0.25,1,Late Starter,Mary Gomez
1044,TDS,Campus-2023,Citigroup,12:31:07,21:31:07,9:00:03,7:23:55,1:36:07,0:32:07,1:04:00,Unbilled,0,12,1,35,No,12.516666666666667,9,1.6,1.0666666666666669,12,1,0,7.383333333333334,0.5333333333333333,82.03703703703704,0.1777777777777777,3.5166666666666675,12,0,1,Late Starter,Christopher Ware
420,TDS,Ragnarok TDS2,Mars,11:36:46,20:44:25,9:07:56,7:23:54,1:44:02,0:50:39,0:53:22,Unbilled,0,9,0,1,No,11.6,9.116666666666667,1.7333333333333334,0.8833333333333333,9,1,0,7.383333333333334,0.8333333333333334,80.98720292504571,0.1901279707495429,2.6,9,0.1166666666666671,1,Late Starter,Rodney Dougherty
702,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:38:16,21:52:03,9:13:31,7:23:48,1:49:42,0:34:00,1:15:42,Unbilled,2,8,1,20,No,12.633333333333333,9.216666666666669,1.8166666666666669,1.25,10,1,0,7.383333333333334,0.5666666666666667,80.10849909584087,0.1971066907775768,3.633333333333333,9,0.2166666666666667,1,Late Starter,Mary Smith
791,TDS,Campus 2025,Walmart,12:20:11,21:27:41,9:08:36,7:23:48,1:44:47,0:35:42,1:09:04,Unbilled,0,3,0,3,No,12.333333333333334,9.133333333333333,1.7333333333333334,1.15,3,1,0,7.383333333333334,0.5833333333333334,80.83941605839416,0.1897810218978102,3.333333333333334,3,0.1333333333333328,1,Late Starter,Christina Davis
1006,AL,Campus-2021,Chevron India,12:33:06,21:31:20,8:56:20,7:23:46,1:32:34,0:39:21,0:53:12,Billed,3,20,0,7,No,12.55,8.933333333333334,1.5333333333333332,0.8833333333333333,23,0,0,7.383333333333334,0.65,82.6492537313433,0.1716417910447761,3.5500000000000007,21.5,0,1,Late Starter,Gabrielle Zavala
434,TDS,Campus 2024,Mars,12:59:42,22:13:48,9:14:04,7:23:41,1:50:23,0:45:30,1:04:52,Billed,0,9,0,2,No,12.983333333333333,9.233333333333333,1.8333333333333333,1.0666666666666669,9,0,0,7.383333333333334,0.75,79.96389891696752,0.1985559566787004,3.983333333333333,9,0.2333333333333325,1,Late Starter,Jerry Martin
1125,TDS,Campus-2022,Southwest,13:33:38,22:54:19,9:20:50,7:23:35,1:57:14,0:58:50,0:58:24,Billed,3,5,0,55,No,13.55,9.333333333333334,1.95,0.9666666666666668,8,0,0,7.383333333333334,0.9666666666666668,79.10714285714285,0.2089285714285714,4.550000000000001,6.5,0.3333333333333339,1,Late Starter,Alexis Roberts
264,TDS,Campus-2022,Southwest,12:01:15,21:36:08,9:34:29,7:23:33,2:10:56,0:43:35,1:27:20,Billed,2,7,0,14,No,12.016666666666667,9.566666666666666,2.1666666666666665,1.45,9,0,0,7.383333333333334,0.7166666666666667,77.17770034843207,0.2264808362369338,3.0166666666666675,8,0.5666666666666664,1,Late Starter,Teresa Cardenas
1052,TDS,Campus-2023,Bristol-Myers Squibb,11:47:47,20:50:00,9:02:18,7:23:32,1:38:45,0:30:22,1:08:22,Billed,1,9,0,25,No,11.783333333333331,9.033333333333331,1.6333333333333333,1.1333333333333333,10,0,0,7.383333333333334,0.5,81.73431734317343,0.1808118081180811,2.783333333333333,9.5,0.0333333333333332,1,Late Starter,Kristi Roth
975,TDS,Campus-2023,Bristol-Myers Squibb,12:54:42,21:57:47,9:03:33,7:23:30,1:40:03,0:21:54,1:18:08,Billed,0,13,1,31,No,12.9,9.05,1.6666666666666663,1.3,13,0,0,7.383333333333334,0.35,81.58379373848987,0.1841620626151012,3.9,13,0.0500000000000007,1,Late Starter,Megan Phillips
713,TDS,Campus-2022,Bristol-Myers Squibb,12:22:56,21:38:02,9:14:00,7:23:23,1:50:36,0:54:51,0:55:45,Billed,2,4,1,23,No,12.366666666666667,9.233333333333333,1.8333333333333333,0.9166666666666666,6,0,0,7.383333333333334,0.9,79.96389891696752,0.1985559566787004,3.366666666666667,5,0.2333333333333325,1,Late Starter,Laura Clark
1235,TDS,Campus-2023,Mars,12:58:14,21:38:37,8:40:09,7:23:23,1:16:45,0:17:02,0:59:43,Unbilled,3,19,0,43,No,12.966666666666669,8.666666666666666,1.2666666666666666,0.9833333333333332,22,1,0,7.383333333333334,0.2833333333333333,85.19230769230771,0.1461538461538461,3.966666666666667,20.5,0,1,Late Starter,Catherine George
817,TDS,Campus-2022,Walmart,13:34:51,23:01:32,9:26:10,7:23:20,2:02:50,1:07:05,0:55:45,Unbilled,0,12,0,19,No,13.566666666666666,9.433333333333334,2.033333333333333,0.9166666666666666,12,1,0,7.383333333333334,1.1166666666666667,78.26855123674912,0.215547703180212,4.566666666666666,12,0.4333333333333335,1,Late Starter,Samantha Pennington
612,TDS,Campus-2023,Home Depot,12:46:07,22:02:52,9:16:06,7:23:13,1:52:53,0:48:26,1:04:26,Unbilled,1,9,0,4,No,12.766666666666667,9.266666666666667,1.8666666666666667,1.0666666666666669,10,1,0,7.383333333333334,0.8,79.67625899280574,0.2014388489208633,3.766666666666668,9.5,0.2666666666666675,1,Late Starter,Ashley Nguyen
740,TDS,Campus-2022,Mars,12:52:19,22:06:32,9:14:32,7:23:13,1:51:19,0:47:06,1:04:12,Billed,2,15,0,17,No,12.866666666666667,9.233333333333333,1.85,1.0666666666666669,17,0,0,7.383333333333334,0.7833333333333333,79.96389891696752,0.2003610108303249,3.866666666666667,16,0.2333333333333325,1,Late Starter,Erik Murray
1116,TDS,Campus-2022,Engineering Improvement,12:12:16,21:20:42,9:07:17,7:23:12,1:44:04,0:27:43,1:16:21,Unbilled,4,16,0,24,No,12.2,9.116666666666667,1.7333333333333334,1.2666666666666666,20,1,0,7.383333333333334,0.45,80.98720292504571,0.1901279707495429,3.1999999999999997,18,0.1166666666666671,1,Late Starter,Shane Morales
633,TDS,Ragnarok TDS2,Harman,11:01:57,20:09:43,9:08:19,7:23:08,1:45:10,0:36:43,1:08:27,Unbilled,5,4,0,15,Yes,11.016666666666667,9.133333333333333,1.75,1.1333333333333333,9,1,1,7.383333333333334,0.6,80.83941605839416,0.1916058394160584,2.0166666666666675,6.5,0.1333333333333328,0,Consistent Performer,John Hayden
685,TDS,Campus-2022,Microsoft,13:24:02,23:00:51,9:36:12,7:23:01,2:13:11,1:29:18,0:43:52,Billed,0,18,0,6,No,13.4,9.6,2.216666666666667,0.7166666666666667,18,0,0,7.383333333333334,1.4833333333333334,76.90972222222223,0.2309027777777778,4.4,18,0.5999999999999996,1,Late Starter,Daniel Edwards
1232,TDS,Ragnarok TDS2,Home Depot,11:58:10,21:16:49,9:19:01,7:22:58,1:56:03,0:36:56,1:19:07,Unbilled,0,3,0,40,No,11.966666666666669,9.316666666666666,1.9333333333333331,1.3166666666666669,3,1,0,7.366666666666666,0.6,79.06976744186046,0.2075134168157424,2.966666666666667,3,0.3166666666666664,1,Late Starter,Stanley Williams
1312,TDS,Campus-2022,"Gilead Sciences, Inc.",12:36:15,21:55:55,9:20:01,7:22:52,1:57:09,0:28:30,1:28:38,Billed,5,19,0,38,No,12.6,9.333333333333334,1.95,1.4666666666666668,24,0,0,7.366666666666666,0.4666666666666667,78.92857142857142,0.2089285714285714,3.6,21.5,0.3333333333333339,1,Late Starter,Kathy Mccormick
587,Con,Agency,Mars,13:06:07,22:01:31,8:55:26,7:22:50,1:32:36,0:17:24,1:15:12,Unbilled,0,0,0,0,No,13.1,8.916666666666666,1.5333333333333332,1.25,0,1,0,7.366666666666666,0.2833333333333333,82.61682242990655,0.1719626168224299,4.1,0,0,1,Late Starter,Terry Parks
577,TDS,Ragnarok TDS2,T Mobile,12:54:34,22:10:57,9:16:17,7:22:46,1:53:30,0:40:17,1:13:12,Unbilled,1,12,0,11,No,12.9,9.266666666666667,1.8833333333333333,1.2166666666666668,13,1,0,7.366666666666666,0.6666666666666666,79.49640287769782,0.2032374100719424,3.9,12.5,0.2666666666666675,1,Late Starter,Toni Cordova
1304,TDS,Campus-2023,SABIC,12:49:53,22:16:08,9:26:22,7:22:44,2:03:37,0:39:22,1:24:15,Billed,9,13,0,22,No,12.816666666666666,9.433333333333334,2.05,1.4,22,0,0,7.366666666666666,0.65,78.09187279151942,0.2173144876325088,3.8166666666666655,17.5,0.4333333333333335,1,Late Starter,Pamela Evans
1053,TDS,Ragnarok TDS2,CHEVRON U.S.A. INC.,12:57:53,22:20:44,9:22:37,7:22:36,2:00:01,0:48:43,1:11:18,Billed,3,23,1,9,No,12.95,9.366666666666667,2,1.1833333333333331,26,0,0,7.366666666666666,0.8,78.6476868327402,0.2135231316725978,3.9499999999999993,24.5,0.3666666666666671,1,Late Starter,Ronald Kelly
999,TDS,Campus-2023,Bristol-Myers Squibb,12:06:25,21:17:08,9:11:15,7:22:33,1:48:41,0:48:49,0:59:51,Billed,0,11,0,20,No,12.1,9.183333333333334,1.8,0.9833333333333332,11,0,0,7.366666666666666,0.8,80.21778584392014,0.1960072595281306,3.1,11,0.1833333333333335,1,Late Starter,Edward Hall
1381,TDS,Campus-2023,Novartis,10:46:08,19:35:07,8:48:49,7:22:28,1:26:21,0:15:54,1:10:26,Billed,2,15,0,71,No,10.766666666666667,8.8,1.4333333333333331,1.1666666666666667,17,0,0,7.366666666666666,0.25,83.7121212121212,0.1628787878787878,1.7666666666666675,16,0,1,Late Starter,Tiffany Weber
642,TDS,Campus-2023,Mars,12:39:43,21:43:37,9:05:17,7:22:15,1:43:02,0:11:56,1:31:05,Billed,0,15,1,8,No,12.65,9.083333333333334,1.7166666666666668,1.5166666666666666,15,0,0,7.366666666666666,0.1833333333333333,81.10091743119266,0.1889908256880734,3.65,15,0.0833333333333339,1,Late Starter,Bryan Sutton
1063,TDS,Campus-2023,J&J Singapore,12:40:50,21:38:12,8:57:41,7:22:15,1:35:26,0:12:48,1:22:37,Billed,3,11,0,27,No,12.666666666666666,8.95,1.5833333333333337,1.3666666666666667,14,0,0,7.366666666666666,0.2,82.30912476722533,0.1769087523277467,3.666666666666666,12.5,0,1,Late Starter,Andrew Hayes
1103,TDS,Ragnarok TDS2,Walmart eCommerce,12:48:50,21:54:49,9:04:32,7:22:13,1:42:18,0:30:11,1:12:06,Unbilled,4,12,0,37,Yes,12.8,9.066666666666666,1.7,1.2,16,1,1,7.366666666666666,0.5,81.25,0.1875,3.8000000000000007,14,0.0666666666666664,0,Consistent Performer,Karen Thompson
289,TDS,Campus-2023,Mars,12:30:29,21:37:09,9:04:40,7:22:12,1:42:28,0:21:19,1:21:09,Unbilled,1,4,0,6,Yes,12.5,9.066666666666666,1.7,1.35,5,1,1,7.366666666666666,0.35,81.25,0.1875,3.5,4.5,0.0666666666666664,0,Consistent Performer,Douglas Powell
1114,TDS,Campus-2023,Bristol-Myers Squibb,12:04:36,21:04:16,8:58:14,7:21:50,1:36:24,0:25:39,1:10:45,Billed,1,6,0,29,No,12.066666666666666,8.966666666666667,1.6,1.1666666666666667,7,0,0,7.35,0.4166666666666667,81.97026022304831,0.1784386617100372,3.0666666666666664,6.5,0,1,Late Starter,Ronnie Bell
277,TDS,Campus 2024,J&J Inc,12:06:07,21:06:41,9:01:51,7:21:48,1:40:03,0:40:26,0:59:37,Unbilled,2,4,0,2,No,12.1,9.016666666666667,1.6666666666666663,0.9833333333333332,6,1,0,7.35,0.6666666666666666,81.51571164510165,0.1848428835489833,3.1,5,0.0166666666666674,1,Late Starter,William Benson
1018,TDS,Campus-2023,Home Depot,12:50:58,21:49:26,8:58:00,7:21:47,1:36:13,0:45:17,0:50:55,Billed,3,10,1,35,No,12.833333333333334,8.966666666666667,1.6,0.8333333333333334,13,0,0,7.35,0.75,81.97026022304831,0.1784386617100372,3.833333333333334,11.5,0,1,Late Starter,Jacob Farmer
951,TDS,Campus-2021,Bristol-Myers Squibb,12:51:15,22:19:19,9:29:11,7:21:43,2:07:27,0:19:51,1:47:36,Billed,0,11,0,22,No,12.85,9.483333333333333,2.1166666666666667,1.7833333333333332,11,0,0,7.35,0.3166666666666666,77.50439367311073,0.2231985940246046,3.85,11,0.4833333333333325,3,Silent Overworker,Kevin Le
1027,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:24:11,21:42:40,9:19:42,7:21:38,1:58:04,0:53:17,1:04:46,Billed,0,10,1,26,No,12.4,9.316666666666666,1.9666666666666668,1.0666666666666669,10,0,0,7.35,0.8833333333333333,78.89087656529516,0.2110912343470483,3.4000000000000004,10,0.3166666666666664,1,Late Starter,Donald Bonilla
346,TDS,Campus 2024,ADM,12:50:25,21:54:58,9:07:26,7:21:36,1:45:50,0:35:07,1:10:42,Unbilled,0,6,1,5,No,12.833333333333334,9.116666666666667,1.75,1.1666666666666667,6,1,0,7.35,0.5833333333333334,80.6215722120658,0.1919561243144424,3.833333333333334,6,0.1166666666666671,1,Late Starter,Juan Jones
903,TDS,Campus-2022,Walmart,13:04:13,22:28:04,9:23:38,7:21:28,2:02:10,0:57:41,1:04:28,Unbilled,2,8,0,36,No,13.066666666666666,9.383333333333333,2.033333333333333,1.0666666666666669,10,1,0,7.35,0.95,78.3303730017762,0.216696269982238,4.066666666666666,9,0.3833333333333328,1,Late Starter,Drew Orr
865,TDS,Campus 2024,CHEVRON U.S.A. INC.,12:29:20,21:44:26,9:14:56,7:21:25,1:53:31,0:34:43,1:18:48,Unbilled,2,17,0,13,No,12.483333333333333,9.233333333333333,1.8833333333333333,1.3,19,1,0,7.35,0.5666666666666667,79.6028880866426,0.203971119133574,3.4833333333333325,18,0.2333333333333325,1,Late Starter,Allison Diaz
353,TDS,Campus 2024,Abbvie,12:30:47,21:52:35,9:22:13,7:21:24,2:00:49,0:55:34,1:05:15,Unbilled,0,6,0,4,No,12.5,9.366666666666667,2,1.0833333333333333,6,1,0,7.35,0.9166666666666666,78.46975088967972,0.2135231316725978,3.5,6,0.3666666666666671,1,Late Starter,Timothy Miller
488,TDS,Campus-2023,Loyalty Pacific,9:02:27,18:07:32,9:04:54,7:21:23,1:43:30,0:41:09,1:02:20,Billed,0,11,0,1,No,9.033333333333331,9.066666666666666,1.7166666666666668,1.0333333333333334,11,0,0,7.35,0.6833333333333333,81.06617647058823,0.1893382352941176,0.0333333333333332,11,0.0666666666666664,2,Erratic / At-Risk,Robert Stewart
523,TDS,Campus-2023,Loyalty Pacific,8:51:38,17:47:06,8:54:40,7:21:22,1:33:17,0:43:19,0:49:58,Billed,2,8,0,1,No,8.85,8.9,1.55,0.8166666666666667,10,0,0,7.35,0.7166666666666667,82.58426966292134,0.1741573033707865,0.1500000000000003,9,0,2,Erratic / At-Risk,Sara Holmes
1365,AL,Ragnarok TDS2,Bristol-Myers Squibb,13:11:26,22:30:23,9:18:36,7:21:20,1:57:16,0:13:46,1:43:30,Unbilled,1,16,0,30,No,13.183333333333334,9.3,1.95,1.7166666666666668,17,1,0,7.35,0.2166666666666666,79.03225806451611,0.2096774193548387,4.183333333333334,16.5,0.3000000000000007,1,Late Starter,Trevor Robertson
456,TDS,Campus 2024,Delivery CORE,12:33:58,21:37:03,9:02:25,7:21:17,1:41:07,0:59:08,0:41:58,Unbilled,0,5,0,9,No,12.55,9.033333333333331,1.6833333333333331,0.6833333333333333,5,1,0,7.35,0.9833333333333332,81.36531365313652,0.1863468634686347,3.5500000000000007,5,0.0333333333333332,1,Late Starter,James Torres
785,TDS,Campus-2023,BMO,11:58:23,21:37:47,9:39:15,7:21:15,2:17:59,0:34:55,1:43:04,Billed,4,11,0,19,No,11.966666666666669,9.65,2.283333333333333,1.7166666666666668,15,0,0,7.35,0.5666666666666667,76.16580310880828,0.236614853195164,2.966666666666667,13,0.6500000000000004,3,Silent Overworker,Jennifer Williams
672,TDS,Campus-2022,Mars,11:56:25,20:48:28,8:53:57,7:21:13,1:32:43,0:28:41,1:04:02,Billed,1,10,0,9,No,11.933333333333334,8.883333333333333,1.5333333333333332,1.0666666666666669,11,0,0,7.35,0.4666666666666667,82.73921200750469,0.172607879924953,2.9333333333333336,10.5,0,1,Late Starter,Emily White
1281,TDS,Campus-2023,SABIC,11:32:10,20:45:16,9:12:16,7:21:09,1:51:07,0:51:08,0:59:58,Billed,1,12,0,7,No,11.533333333333331,9.2,1.85,0.9833333333333332,13,0,0,7.35,0.85,79.8913043478261,0.2010869565217391,2.533333333333333,12.5,0.1999999999999993,1,Late Starter,Rita Edwards
946,TDS,Ragnarok TDS2,Chevron India,12:54:28,22:00:07,9:05:28,7:21:06,1:44:22,0:42:04,1:02:17,Billed,4,13,0,23,No,12.9,9.083333333333334,1.7333333333333334,1.0333333333333334,17,0,0,7.35,0.7,80.91743119266054,0.1908256880733944,3.9,15,0.0833333333333339,1,Late Starter,Robert Fisher
552,TDS,Campus 2024,Dell,11:43:26,21:17:17,9:33:11,7:21:04,2:12:06,0:50:00,1:22:06,Billed,2,10,4,5,No,11.716666666666669,9.55,2.2,1.3666666666666667,12,0,0,7.35,0.8333333333333334,76.9633507853403,0.2303664921465968,2.716666666666667,11,0.5500000000000007,1,Late Starter,Joseph Johnson
1162,TDS,Campus-2023,Bristol-Myers Squibb,12:51:29,21:48:46,9:00:20,7:21:01,1:39:18,0:55:02,0:44:16,Billed,0,12,0,25,No,12.85,9,1.65,0.7333333333333333,12,0,0,7.35,0.9166666666666666,81.66666666666667,0.1833333333333333,3.85,12,0,1,Late Starter,Deborah King
858,TDS,Campus-2023,Home Depot,12:39:39,21:49:25,9:10:41,7:21:00,1:49:40,0:33:02,1:16:37,Billed,1,5,1,32,No,12.65,9.166666666666666,1.8166666666666669,1.2666666666666666,6,0,0,7.35,0.55,80.18181818181819,0.1981818181818181,3.65,5.5,0.166666666666666,1,Late Starter,Adam Lam
663,TDS,Campus-2023,Bristol-Myers Squibb,12:41:11,22:13:09,9:31:13,7:20:48,2:10:25,0:36:27,1:33:57,Billed,1,4,0,20,No,12.683333333333334,9.516666666666667,2.1666666666666665,1.55,5,0,0,7.333333333333333,0.6,77.05779334500875,0.2276707530647985,3.6833333333333336,4.5,0.5166666666666675,3,Silent Overworker,Lisa Zhang
1107,TDS,Campus-2022,Bristol-Myers Squibb,12:41:05,22:19:52,9:38:06,7:20:48,2:17:18,0:54:49,1:22:28,Billed,4,16,0,24,No,12.683333333333334,9.633333333333333,2.283333333333333,1.3666666666666667,20,0,0,7.333333333333333,0.9,76.12456747404845,0.2370242214532872,3.6833333333333336,18,0.6333333333333329,3,Silent Overworker,Leslie Sanchez
1248,TDS,Campus-2023,Microsoft,14:21:04,23:01:36,8:41:38,7:20:44,1:20:54,0:34:16,0:46:37,Billed,1,13,57,19,No,14.35,8.683333333333334,1.3333333333333333,0.7666666666666667,14,0,0,7.333333333333333,0.5666666666666667,84.45297504798464,0.1535508637236084,5.35,13.5,0,1,Late Starter,Abigail Glover
1264,TDS,Campus-2022,Abbvie,12:28:32,21:39:41,9:10:23,7:20:42,1:49:40,0:35:16,1:14:24,Billed,0,6,1,44,No,12.466666666666669,9.166666666666666,1.8166666666666669,1.2333333333333334,6,0,0,7.333333333333333,0.5833333333333334,80,0.1981818181818181,3.466666666666667,6,0.166666666666666,1,Late Starter,Paula Shaw
739,TDS,Campus-2022,J&J Inc,13:08:10,22:52:50,9:44:20,7:20:38,2:23:41,0:27:38,1:56:03,Unbilled,3,11,0,20,No,13.133333333333333,9.733333333333333,2.3833333333333333,1.9333333333333331,14,1,0,7.333333333333333,0.45,75.34246575342466,0.2448630136986301,4.133333333333333,12.5,0.7333333333333325,3,Silent Overworker,Daniel Brooks
688,TDS,Campus-2022,Novartis,12:01:34,21:14:33,9:11:42,7:20:35,1:51:06,0:43:52,1:07:13,Billed,2,15,0,16,No,12.016666666666667,9.183333333333334,1.85,1.1166666666666667,17,0,0,7.333333333333333,0.7166666666666667,79.85480943738656,0.2014519056261343,3.0166666666666675,16,0.1833333333333335,1,Late Starter,Valerie Ellison
